callback_metadata,callback_url,created_on,download_url,finished_on,focus,image_url,original_filename,project_id,status,task_id,text_data
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e4b5d-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU0YjVkLTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=OTOgftfiidyd2guBkh8mE81EBiVEvzcBRPMu3H0IIjgaJ-kTrPOe7BuM6jtj2-9QhCx5T2Qa9Wz401pQK6jtFwcpIKl3TLwmrYL8a55RYQCuxXk6tuobUSw~7cAkt4ZKy8sCzZJgsXGuBvhHmwPBswLWvAcm4PIW6SXRUL0dZLvvCepUdLnuNr3B-DQx4FEhZfX9nHY15EdpGTvhgCJBp2o9kDi7MeAlmOI5HFYXovsrAnomNBTAwu8UfJE-q7uA9dOj5sbQb0IWH053T7874RRH7Ur4dZKs6cCEPpzSO4jYwudvw7iRq-RXovtB4ftANQGsLOqSGKCMipiSo1uarw__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 06:51:08 GMT+0000 (Coordinated Universal Time),,,PW021.jpg,33317,"[""inconclusive""]",fe4e4b5d-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e4b5e-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU0YjVlLTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=hXeuIOfgB2s72ZuAC1HJGJ3JLP-lQUyaPBI-TKT4BHs1sMQm6RwrKIF~4ciDooEfESKnOIj3OEPkY8JzwbQFQtF~SSXGe2choun8sLSaLuJYTubNLO1B4I2xTqB9SfniBG1yd8yZsc1C1QeKo1F2ktismrh99WurveVsOJPln19rTOxi9bGOuw3pezbio~zL6-ot~4QPpn2gukgdI8Cwz0UjtbybmooLz8Z~8FUCNcGQmxwZbRKamZIJ96-9ZmrZ89EMzUXqaBMC~qs8YBjQROejY4ufyoeNwvNUWb2fWL6n~ao4Q2X6ApGDCvaJIC2Ky4i3B85-CT6Is90~iyb9Ig__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 01:17:56 GMT+0000 (Coordinated Universal Time),,,PW022.jpg,33317,"[{""points"":[{""x"":0.8473009669701126,""y"":0.2623596044641707},{""x"":0.8864158880579668,""y"":0.2322669806230941},{""x"":0.9383343114824398,""y"":0.272712638401729},{""x"":0.8949503613534359,""y"":0.29613584181562747}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""a9cc5ecf-d2ca-46fa-9b99-966efcbbe71e""}]",fe4e4b5e-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e4b5f-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU0YjVmLTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=NhgKjYssCRFVpdQOzbe3WMhAyFrPAaTPxkoszjSi9WP8W25nukeN~AaxD5SfLQnADoHaBm6HMJ~Svgo1UFpLaMc4RS0tLUIZtkJ4fYANvtqcn8uf9OdqhAWssc3aDGHG56grSJ0iZUpDlxVuR5Bqe0e0gsLMEinFLs7PHQscqL7SVIw8yJ092ya942vfHRWi7KqMJKHVNYIlWW0yv14zXxBt8lvYPNtS3CJJe1lJ5VeWZY6tjixwWpFUr2s1AKZ4-t-U2-VZg-BL6fQddUMn-vRqsxBzHyKTD9klMv0pp-OFWhhboMvPy4MdEQMK29-SYbR0zNlBSe0MYXzQ5tnoGw__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 00:48:22 GMT+0000 (Coordinated Universal Time),,,PW023.jpg,33317,"[{""points"":[{""x"":0.8186975876706657,""y"":0.21396827163437793},{""x"":0.9352625946026449,""y"":0.2315999126679332},{""x"":0.9644767735978117,""y"":0.25117742110229463},{""x"":0.797051648936488,""y"":0.2774911714817888},{""x"":0.752092120042025,""y"":0.2718590185586027},{""x"":0.8224243046647097,""y"":0.23448954412129785}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""784bd724-4acd-4f11-908e-2b9ca4294835""}]",fe4e4b5f-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e4b60-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU0YjYwLTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=gMQ1B7auDirb2a8Qn8IFSgDDsBVqEX9LpoUkBcnh0u~ECstD5WftWFkExCizgQTFXDd21jJS~~9bgM0K4KXQaoN-aFN8mIBdIqyi38ML0it5Kj88weOXYVc9CYEEnfjEga3UrfBoQG3S89tZ0j3GiooTFlGa7xb3go~YxCZkYg6GlwzaUlsud7kpvquxFgUfGxUuf6KxDF5PYQ1yIPErHQbZbFpsnag8gHihXwV5t865Dgta2~lT0wA2FKq7qJgt05O~k2G7GahMdieWahgbQUmkYOh0jYpom3p2-6XwhJQBYMeJ~UKhF8Pzk9plKJ~6rlplq9Qu9G-wfTfnoc4PQw__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 01:34:01 GMT+0000 (Coordinated Universal Time),,,PW024.jpg,33317,"[{""points"":[{""x"":0.28091018792319655,""y"":0.13450246011735845},{""x"":0.2855075330858851,""y"":0.14960291447202334},{""x"":0.3689670424636201,""y"":0.160307065921316},{""x"":0.3391195721799736,""y"":0.16582398935441575},{""x"":0.3307847195450934,""y"":0.17424964244157465},{""x"":0.2867666354154633,""y"":0.18259227519397797},{""x"":0.20748258525562918,""y"":0.17987615134163082},{""x"":0.09969167576712745,""y"":0.17205789879213385},{""x"":0.17150707470222365,""y"":0.14987602803248984}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""fc650355-dcc0-4fa0-a886-e5ee4fcecc2c""}]",fe4e4b60-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e7260-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU3MjYwLTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=JueAvvtdxcpmwwl3zPTpyasVRgVgcPccEwdlHCjACCCG4UMHqm2EajPiPTCMdZ1jrsgZqP6bd4wtB9pxkh-BoJCp3F687N5bXVrPG20n6igN60RD536V0XNOx~rliQb5krauxv4jd-YiO~xR-G-R0cs6TUd14eSFoFx3fMkDtwKNngAIibMWNLx7RDgKQpgaRtvw48uivz3HDOgDbLOipJ~OonlySLy-8XGf7p~c0lC5dZhdz0UpWF~~mLbLd8D7Rl5awVi9nJ~svbCNVNCXMQflYuUYs0syzqO32xktMUPdyX7QRTDcHt8x~yHSoO1iT~koFyqf435GC3wTvH~Kgw__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 06:40:27 GMT+0000 (Coordinated Universal Time),,,PW025.jpg,33317,"[{""points"":[{""x"":0.05629599636650501,""y"":0.38302078150491614},{""x"":0.05641424147196794,""y"":0.36295348480886624},{""x"":0.13298974181489487,""y"":0.30323634720527415},{""x"":0.1423980669394823,""y"":0.31955414603790855},{""x"":0.17110154259194835,""y"":0.3257893266942304},{""x"":0.19018886829533022,""y"":0.31805546086965986},{""x"":0.17628509879062282,""y"":0.3546003463607004},{""x"":0.13629542503145825,""y"":0.36744631739961797},{""x"":0.13193729408350044,""y"":0.3785263115126453}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""66e72b74-00bf-4bca-9717-e4945529313f""}]",fe4e7260-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e7261-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU3MjYxLTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=DXX-lGCSYb4KHzMyv05QRkXxg6gjA8nw72AnCnBro9oc22GgHwnn85izBrLZVE2RS2kXxe5uoPoJlPG6EWpheDZHy24wYc0I86K4X3kBKgByk5VIQGuyoAIaRdK78oq3Xkp~aPlrrVQRH4VWLfYkCkfH37HPQK6kH-0bJNSR8hTtVyC17a92aOQgOZ~Q1V~nJUoubx3mjScYQgjgvYjPbsX2isa0D8Bw~pm5MunxkwhH8XyJ4Uccdt4-YaNwMS7wb-7V8atJmJgK~29O3~4drRDqRyPM7Yma7dJHzPyYZ0vMjWqQ86PjJuwlsI7shIk3AtNTT9UFOpCbJL~R-sXF6Q__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 01:23:22 GMT+0000 (Coordinated Universal Time),,,PW026.jpg,33317,"[{""points"":[{""x"":0.2232459361833038,""y"":0.512489992338233},{""x"":0.1881680178622686,""y"":0.5108493096810476},{""x"":0.15768876057628606,""y"":0.5111219371048604},{""x"":0.07697351455098406,""y"":0.5079660349810707},{""x"":0.09029992000984619,""y"":0.49571025012399395},{""x"":0.17853910203682805,""y"":0.4522795244891914}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""45e5ee63-b220-4407-a379-a438920c7c0f""}]",fe4e7261-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e7262-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU3MjYyLTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=S5nMAC~qQ5HygcnhInjKUWzH6jK-2juEo7K8-rSxn0wPWp5ekCFrn-xdOf-~OFy~uftNYOVqCI85oWxCvnfcC3YY8y0KVbhKD47iQlbvOzvUfrA9FDFkr76qQKr~RAZ~kP3PHKF7utF0oR6vTJDJrxk7ReYlvvHIOtVZs5w~Coj7uAfGatqmev6RbZDJe38VZxixIr-WOo-3FGThlTiTDMzS-ZklmrpfqOmQjlYgakn5mDOpDYfcqZoHDGvgaMKT6YM9TTdaGfIKLBWttHgqvwCGyhF4CC1k5~ne-H-OJPbgbgF5DGHv-TSxOvoDV8AWX9VYhpWYX~L25ThooKakcw__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 01:19:55 GMT+0000 (Coordinated Universal Time),,,PW027.jpg,33317,"[{""points"":[{""x"":0.7953888679047527,""y"":0.06169514027180939},{""x"":0.8759865070905506,""y"":0.12290465709394544},{""x"":0.7672378691367743,""y"":0.2091220347273172},{""x"":0.7151804130337195,""y"":0.20639695349893444},{""x"":0.713838537948437,""y"":0.1461202529434371}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""721df49b-f68e-4f9a-a878-257139be41f4""}]",fe4e7262-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e7263-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU3MjYzLTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=cAuAQlPwTnmhjAaL0EQm0bOs8Pm2k6tdfLjrH0XFbGJbZx76OMwWPoZx5ASoILu862SmlISj3abBRB8Y705tkVWCy-eMdr7-xHmwbfWl-l2x0kn9OoGfIIqZGX9jGnt~KpSGvbzMZbUlUUoR6zM5zhn1uM9By4FTZGAfpS8gLJNO6DS-Ftkld5Jfn5MrtOW8sD3O~f90mFbAIGYiZS-iKMz6YrIagcNxPIDvKk1m44S2emk3RniISJSswLHRaWFr0B0eKUByBEzS2F~sHVYDmAC64Ef5-qE6jbZ0uiUAOYZDP6G91l9J2KiydKEA0tDVKDDbKP6s9NQtxSaw~EuEOw__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 01:05:22 GMT+0000 (Coordinated Universal Time),,,PW028.jpg,33317,"[{""points"":[{""x"":0.16111563650312855,""y"":0.20653645948941501},{""x"":0.20901725762176665,""y"":0.24611578112204557},{""x"":0.1851944556630789,""y"":0.26054963895012495},{""x"":0.14789312571537133,""y"":0.2520874868596611},{""x"":0.095237912264068,""y"":0.23854557081535882},{""x"":0.06594503490846318,""y"":0.22421110073118805},{""x"":0.10234826886403961,""y"":0.2115178725954922},{""x"":0.14677865137146168,""y"":0.20551840010419636}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""baa0c760-6b2f-4218-b3b2-0a5bfb9f5cfe""}]",fe4e7263-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e7264-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU3MjY0LTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=IF4U47uiCXjB1n40bEpwd8eLostnUYmwXbfbfMSwSJgoE5V4GNKxONuNWdOrgeZeoV12iEbcbOSLQovP8qt5b1ymwsUn~Sfikg~qauOf2xS7jkWeMesoS9XqxrlT6Q3RhUODWX7sE0o7Kl29pZyYXvmHVw3W8yr~kKly0kjELgBLm8tfIOs-a6hIxM-WTPm6f7q8FTssFDh65olwz~EmGxlET6VpcwaAFWffWQEvdl0y3zyqr2nk11zatesa3wBQ6Z06NFr8Q2dvnNI85y4goS6Onh-Fn8Lr4GORh5rgMRVNBXBSsm3ggpS-FGn5xYoIWuoM6UWQt-a8r9puGkTR2A__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 01:33:09 GMT+0000 (Coordinated Universal Time),,,PW029.jpg,33317,"[{""points"":[{""x"":0.09917754092195749,""y"":0.1034102657665876},{""x"":0.10829546292884037,""y"":0.10261644147991603},{""x"":0.154860736503942,""y"":0.11501241516587268},{""x"":0.18183912400298075,""y"":0.12773672687465792},{""x"":0.19947738196830395,""y"":0.13652608430671526},{""x"":0.20364577374720935,""y"":0.1641137014986635},{""x"":0.22428533442532972,""y"":0.19796037827647023},{""x"":0.23269333994971178,""y"":0.21361670912678074},{""x"":0.2351150806672297,""y"":0.2342032631100863},{""x"":0.22779920773003148,""y"":0.25046722188435183},{""x"":0.2163266699711393,""y"":0.2656183482332908},{""x"":0.20529102622658124,""y"":0.28672764369098547},{""x"":0.17785979177588557,""y"":0.28832938028340327},{""x"":0.14270902376987782,""y"":0.2935557684120903},{""x"":0.11254305502514547,""y"":0.30223367253455813},{""x"":0.0725280735829259,""y"":0.3076195037401934}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""fa885176-c596-4ffa-bad4-0d1f20e03899""}]",fe4e7264-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e7265-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU3MjY1LTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=GbWP5QlGYm1Wtgt6U9LXM3~cDZ2GztfnYJ59ZzHAmHsnZGbdhn-U6bDfKPw7Ifq2qDBrAT9WBM877MyZSLDijKk9hqhhJzYsHuidq1Jx6GcKsi~SwYottzdE0Z5HLnK~uotcoXWpkNzcuU~VMzAAQhZfat2QZaBLRgleCyntwvKKPF7IJmcxiuA07YKaNcvzZwsCpkUhSEl61xkrwzllpeJ2MzmeDCYKJqDeprI2f-mnWgTj6PaCs0w2Mmwuy8O3R~LOet82M4Int09L15LVIoITlVnDOFiba6wlJKEP5x5ZynSP8cJ0ZE1oL2YVi69RKifTjYW9BjAMB~1Cl7KAdQ__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 01:23:20 GMT+0000 (Coordinated Universal Time),,,PW030.jpg,33317,"[""inconclusive""]",fe4e7265-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e7266-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU3MjY2LTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=V2z7x8LBlDIUEYidADFbDip1K~xBuboCrZq7yA1pgIpAp274UTHk1A7ND3SKg0E8-akJY6BAOyVEKcvdUHZfhYIdFO-a7uPXb5SobcL7fTUivWvHXi3GvudYErgEyatI8P0CMN7N0plRMAsMkop0Yo3fCXRJJr8Ly--vPJWD2EybZv6hflMLD3b2o-Cj7glge9CwzEMB9J~FI9DFLO1WHJ9rKwIkFlyoJvHN0cOhw-U972LTRAsE~Pg-JENUuwzOGKN809gO1Ziwu8-q~-JPr1ZC3NfsG4-sVRwkz3uAoTLt-a9XyQi4FhnxxfKaQqOnrjMYt4aRiXu19mcWKG1cdw__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 01:36:51 GMT+0000 (Coordinated Universal Time),,,PW031.jpg,33317,"[{""points"":[{""x"":0.9694626091769598,""y"":0.15862146256882964},{""x"":0.9705238573202426,""y"":0.1661220062601819},{""x"":0.8395306979966721,""y"":0.2214296166910602},{""x"":0.8694195609954863,""y"":0.1428963336917605}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""d21c1e04-1e3b-4651-8312-801bc8462ff6""}]",fe4e7266-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e7267-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU3MjY3LTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=UYxdKfeMg0QwgLL4p2eO4kYJa~VQfnD5acrm7jWn3D0z3pQ37wAsbW-7TpYXvpsJY2h6Z3BMAQSm-Kp4H~wruKRPidFtaiPHPpuYH3T26Qy1tOcmVL1K6PoRcSTUva4jzysWKFZAUe8wLZP6dmoYCPlWz2LUl1V3-TyTub-cntfh7QNQcrVn7-l-wnAR~ToOyun5TUcRhAC9yZho7ohNNKQIJF2v1qYSWe~1MUd8cnbn40lOT~2lSDOEUn0ZIqGAGHLdiWFQW2h5uX-olwMDF-Fs8E06M-HPPgIEawEyho1sRwkXwKTwqpJuDIZ5BKBIVSKlmsBrGuik8DfLoLxVhA__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 00:53:49 GMT+0000 (Coordinated Universal Time),,,PW032.jpg,33317,"[{""points"":[{""x"":0.24538280387210676,""y"":0.14386117224354367},{""x"":0.2141713016818812,""y"":0.15662630529983618},{""x"":0.19383193535069224,""y"":0.15487840627366206},{""x"":0.1312810661782397,""y"":0.14211328458546482},{""x"":0.09454910556680286,""y"":0.1278668045250767},{""x"":0.0922738357630691,""y"":0.08344151117396462},{""x"":0.09508411973766057,""y"":0.07458655665298619},{""x"":0.1872831833874734,""y"":0.09092171145113022}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""039e7bae-2414-4586-bb68-04290442233e""}]",fe4e7267-4d27-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 13:11:10 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2Ffe4e9970-4d27-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRmZlNGU5OTcwLTRkMjctMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=hQlrjDl4UaDaSD8SXDKQ28pn35K7Uu8D4EJeo9~vkokBQCvXLZnQh6OQm3Q6a0ujqG-Y8wQu13Jl~nDLoypfG1zS17klsR~L52tfUTuoZWeIZNVejlRmAwCIquj6hFlKh2P0abKJwMT5vq1OfsTrFNnJgRXLmm0Wjh5Hc9iwfyQf0J2YXbseqqAY0q8w64OVhkEd2prVSn7sAIV4c4b-lVitEDo7B3L4-Ikhu2SOGDqIepP7XiPN~kPwG~KHDCwF6nZ9yuzTtpgK8leijAk5Tc98ndFIG5QrPThtqJfri-yCmpFLPAAggNlgGGZmIG4FU-sCdwkTrXXmVIDOlr7ciw__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 00:50:09 GMT+0000 (Coordinated Universal Time),,,PW033.jpg,33317,"[{""points"":[{""x"":0.9714864769165024,""y"":0.2083898475275605},{""x"":0.9019187564983974,""y"":0.2439468414752214},{""x"":0.8592784857267095,""y"":0.2585668121882215},{""x"":0.85770052389109,""y"":0.24002835462569685},{""x"":0.8371251307426617,""y"":0.23752097289387838},{""x"":0.8520592654147299,""y"":0.22525455518215412},{""x"":0.8855523760489055,""y"":0.2054732013781031},{""x"":0.8803022811515783,""y"":0.19384299756085774},{""x"":0.8855943700391568,""y"":0.18413071909530637}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""68e08464-31d2-4c5c-a53d-1a53f09ce910""}]",fe4e9970-4d27-11ec-8a20-e38d4e5b07b8,
